age,years_employed,annual_income,credit_score,debt_to_income_ratio,num_existing_loans,previous_defaults,loan_amount,loan_term_months,loan_purpose,avg_monthly_balance,months_as_customer,default
39,5,15900.0,462,0.14,1,1,5000.0,24,personal,295.13,35,0
57,25,35300.0,594,0.29,2,0,21500.0,48,business,554.07,179,0
49,10,32900.0,505,0.05,0,0,18500.0,12,personal,575.93,84,0
46,21,31500.0,504,0.34,0,0,5000.0,12,personal,836.86,178,0
32,2,32200.0,423,0.21,0,0,12500.0,12,personal,412.54,25,0
29,3,16200.0,412,0.23,0,0,14500.0,48,personal,791.5,23,0
33,4,25500.0,539,0.29,1,1,5000.0,36,home_improvement,138.51,88,0
43,6,35300.0,492,0.19,1,0,15000.0,12,debt_consolidation,1208.75,106,0
32,3,22900.0,435,0.37,0,1,8500.0,60,business,694.49,35,0
26,3,75300.0,474,0.26,2,0,22000.0,48,debt_consolidation,760.19,29,0
44,13,43800.0,539,0.26,1,1,12500.0,36,personal,504.8,57,0
32,2,29800.0,469,0.38,2,1,23500.0,48,personal,605.72,11,0
45,13,52000.0,661,0.12,1,0,24500.0,36,personal,1849.81,83,0
47,14,21400.0,584,0.4,3,1,5000.0,48,business,663.76,91,0
44,14,104700.0,510,0.66,5,0,39500.0,24,personal,4329.35,90,0
50,14,46200.0,528,0.27,1,1,21000.0,12,debt_consolidation,1843.04,71,0
40,16,69600.0,681,0.18,1,0,22000.0,60,personal,1372.36,54,0
40,16,57300.0,573,0.38,1,0,5000.0,60,personal,928.16,10,0
29,3,25400.0,452,0.25,1,0,5000.0,12,home_improvement,1200.76,23,0
49,16,71800.0,696,0.21,1,0,18500.0,48,home_improvement,1188.43,125,0
28,4,20300.0,492,0.36,1,0,7000.0,12,home_improvement,453.79,41,0
55,22,48500.0,564,0.17,0,0,9500.0,24,debt_consolidation,746.69,104,0
31,6,16300.0,545,0.27,0,0,22500.0,24,education,100.0,48,0
41,8,20100.0,326,0.19,1,0,5000.0,24,personal,253.67,41,0
35,4,20800.0,399,0.11,1,0,5000.0,36,personal,427.22,31,0
58,25,72800.0,622,0.1,0,0,23500.0,48,personal,3718.44,156,0
41,8,30000.0,514,0.24,1,1,13000.0,12,debt_consolidation,1379.73,35,0
31,8,17700.0,406,0.35,0,0,9000.0,36,home_improvement,869.61,18,0
51,7,26500.0,423,0.22,0,1,5500.0,60,home_improvement,676.16,164,0
29,3,19000.0,406,0.25,0,0,7500.0,60,business,830.0,115,0
57,22,56800.0,563,0.24,2,0,10000.0,24,education,1150.9,190,0
45,8,34000.0,535,0.2,1,0,22000.0,24,home_improvement,1727.53,146,0
26,0,18500.0,403,0.41,3,0,7500.0,24,home_improvement,404.23,17,0
37,5,42300.0,463,0.51,4,0,16000.0,48,home_improvement,697.12,31,0
49,6,21800.0,486,0.63,2,0,8000.0,48,debt_consolidation,558.84,117,0
33,4,29500.0,517,0.3,0,0,10500.0,12,personal,601.69,33,0
55,22,53300.0,593,0.18,2,0,7000.0,24,business,1580.91,141,0
38,11,20400.0,531,0.19,1,0,16000.0,12,debt_consolidation,367.31,83,0
50,20,25200.0,558,0.21,1,0,12000.0,24,debt_consolidation,1323.85,112,0
39,9,31000.0,443,0.59,5,0,20000.0,12,debt_consolidation,146.22,113,0
26,2,16700.0,489,0.31,2,0,16500.0,24,debt_consolidation,543.4,19,0
31,3,48700.0,581,0.34,2,0,5000.0,24,debt_consolidation,1071.53,36,0
43,6,57400.0,499,0.46,2,0,21500.0,36,debt_consolidation,466.13,103,0
48,7,15000.0,520,0.25,1,0,5000.0,48,home_improvement,663.07,115,0
59,23,28800.0,511,0.3,1,0,29500.0,24,debt_consolidation,1344.75,125,0
26,1,16200.0,438,0.28,1,0,7000.0,24,personal,411.53,4,0
56,21,67800.0,633,0.18,2,0,16500.0,12,home_improvement,1403.48,177,0
57,13,37000.0,642,0.34,2,1,5000.0,12,business,853.14,15,0
39,7,25300.0,501,0.26,2,0,11500.0,12,home_improvement,1415.53,104,0
41,6,27500.0,567,0.12,0,0,23500.0,60,business,494.75,74,0
60,22,49400.0,668,0.26,3,0,5000.0,12,home_improvement,2206.47,174,0
54,21,29400.0,401,0.27,1,0,13500.0,12,personal,178.72,121,0
30,4,44000.0,538,0.2,0,1,14000.0,48,home_improvement,579.89,66,0
44,16,41000.0,585,0.39,4,0,10000.0,48,business,1750.8,113,0
40,8,26200.0,465,0.5,0,0,24500.0,24,education,290.12,24,0
41,16,53100.0,573,0.05,0,0,15500.0,24,personal,393.53,82,0
35,9,15000.0,587,0.22,2,0,6500.0,36,business,811.04,55,0
36,6,72000.0,621,0.23,1,0,25000.0,24,personal,3503.05,73,0
24,4,23800.0,602,0.52,2,0,20000.0,24,personal,257.12,80,0
29,3,81100.0,649,0.44,2,0,30000.0,12,personal,2907.35,25,0
51,11,95800.0,746,0.5,6,0,32500.0,24,business,2145.71,93,0
60,14,36400.0,496,0.45,3,1,11500.0,36,personal,1563.36,128,0
41,3,21600.0,510,0.18,0,1,8000.0,36,business,335.52,107,0
55,11,34500.0,560,0.29,1,0,9000.0,24,education,375.85,131,0
31,1,39500.0,411,0.24,1,0,11000.0,60,home_improvement,669.07,63,0
35,3,29500.0,452,0.44,1,0,9500.0,60,personal,869.08,15,0
41,12,40200.0,544,0.22,0,0,15500.0,24,business,747.87,102,0
27,3,45100.0,492,0.32,0,0,13000.0,48,personal,1557.91,42,0
53,10,46900.0,605,0.4,4,0,13500.0,36,home_improvement,1348.88,155,0
38,1,16000.0,488,0.2,0,0,11500.0,12,business,304.89,78,0
31,5,32500.0,414,0.45,4,0,5000.0,48,business,1406.39,94,0
35,10,29300.0,563,0.18,1,0,26000.0,48,education,581.72,58,0
31,2,15000.0,475,0.38,0,0,7000.0,48,debt_consolidation,106.57,79,0
49,5,18300.0,587,0.34,3,0,16500.0,24,personal,425.96,144,0
51,15,29200.0,574,0.16,0,0,26500.0,12,personal,314.8,257,0
58,18,56900.0,586,0.19,0,0,25500.0,24,personal,1078.93,126,0
31,1,22000.0,503,0.15,1,1,5000.0,12,personal,624.95,13,0
41,10,18200.0,486,0.2,1,0,11500.0,36,debt_consolidation,466.04,12,0
32,5,35100.0,461,0.26,2,0,7500.0,24,personal,1162.17,86,0
40,7,52300.0,517,0.27,2,0,17500.0,60,education,2278.21,40,0
36,8,21000.0,528,0.39,2,1,5000.0,24,home_improvement,527.3,32,0
31,5,21800.0,488,0.28,1,0,16500.0,60,personal,217.96,34,0
45,9,62200.0,526,0.29,3,0,21500.0,48,education,742.26,131,0
34,8,33500.0,507,0.24,0,0,10000.0,60,home_improvement,1165.17,54,0
60,9,50400.0,556,0.35,2,0,28000.0,48,debt_consolidation,816.34,89,0
56,27,33200.0,569,0.51,3,0,9500.0,36,personal,564.39,214,0
44,9,51100.0,635,0.25,3,0,13000.0,48,home_improvement,2817.14,134,0
39,14,15000.0,528,0.24,0,0,5000.0,36,business,749.66,78,0
29,7,17900.0,475,0.09,0,0,5000.0,24,home_improvement,604.8,55,0
46,21,113300.0,627,0.4,4,1,30500.0,36,home_improvement,5758.15,67,0
30,3,21100.0,438,0.4,2,0,12000.0,12,home_improvement,644.3,128,0
54,19,33000.0,578,0.16,1,1,8000.0,60,personal,946.96,124,0
24,4,18700.0,600,0.12,0,0,6500.0,48,debt_consolidation,732.48,35,0
40,12,21800.0,622,0.13,0,0,22000.0,12,personal,709.42,48,0
28,7,42300.0,569,0.12,0,1,5000.0,36,debt_consolidation,1167.73,94,0
28,2,15000.0,521,0.2,0,0,8000.0,36,business,347.65,45,0
51,12,50600.0,549,0.43,3,0,15000.0,60,debt_consolidation,1588.18,29,0
29,6,56200.0,387,0.48,4,1,25500.0,36,debt_consolidation,1771.19,18,1
41,18,43300.0,530,0.12,1,0,17500.0,24,business,200.78,101,0
32,11,29000.0,579,0.41,2,0,5000.0,36,debt_consolidation,833.46,77,0
23,1,34700.0,432,0.11,1,0,13000.0,36,personal,285.4,20,0
35,11,20800.0,421,0.25,1,0,21500.0,24,debt_consolidation,450.18,80,0
48,3,37500.0,658,0.08,0,0,12000.0,24,education,772.7,158,0
27,3,22900.0,538,0.21,1,0,13500.0,24,education,769.39,27,0
33,7,17600.0,381,0.55,2,0,8000.0,36,debt_consolidation,609.89,12,0
52,5,30600.0,587,0.26,1,0,27000.0,24,business,196.82,122,0
57,17,50600.0,529,0.33,1,0,7000.0,12,personal,2392.31,163,0
34,10,25200.0,430,0.17,1,1,5000.0,36,personal,845.37,59,0
40,9,45300.0,460,0.34,2,0,5000.0,24,home_improvement,1690.05,26,0
34,4,25600.0,467,0.3,1,1,5000.0,36,debt_consolidation,570.15,23,0
42,6,18000.0,552,0.16,0,0,5000.0,24,home_improvement,663.58,10,0
28,4,24600.0,439,0.18,0,0,5000.0,36,debt_consolidation,616.03,54,0
41,8,47800.0,551,0.11,0,0,34500.0,60,personal,1430.07,55,0
28,3,15000.0,443,0.3,0,0,6500.0,24,debt_consolidation,241.58,13,0
51,8,22900.0,568,0.52,2,0,9000.0,36,personal,561.96,60,0
35,8,28600.0,470,0.3,1,0,15500.0,48,debt_consolidation,706.07,118,0
31,5,34800.0,549,0.16,2,1,18000.0,60,debt_consolidation,1121.21,9,0
50,5,22000.0,534,0.43,4,0,12000.0,60,debt_consolidation,645.77,16,0
44,11,22600.0,475,0.2,1,0,11000.0,12,personal,893.9,149,0
35,6,23000.0,525,0.31,0,0,5000.0,36,home_improvement,955.87,46,0
44,8,53100.0,582,0.48,2,0,26500.0,24,education,1427.07,79,0
41,11,22500.0,603,0.31,1,0,5000.0,36,home_improvement,423.52,14,0
29,2,35600.0,636,0.27,2,0,5000.0,24,home_improvement,1109.19,69,0
33,3,19700.0,544,0.3,2,0,16500.0,24,business,699.89,14,0
28,3,22100.0,336,0.22,0,0,5000.0,36,home_improvement,1177.09,28,0
39,15,49000.0,607,0.47,3,0,19000.0,60,business,146.04,89,0
68,21,41800.0,539,0.26,1,0,17500.0,36,debt_consolidation,1783.51,126,0
55,29,72700.0,596,0.33,2,0,5000.0,24,home_improvement,1978.17,242,0
47,15,50900.0,534,0.15,1,0,24000.0,12,personal,537.83,153,0
29,7,15000.0,675,0.27,1,0,5000.0,24,home_improvement,165.94,20,0
30,4,17500.0,433,0.48,0,0,11500.0,24,debt_consolidation,195.44,114,0
32,4,31800.0,425,0.28,0,0,11500.0,12,home_improvement,1203.52,49,0
38,11,25400.0,524,0.26,2,0,11500.0,60,home_improvement,1490.18,125,0
35,9,15000.0,478,0.29,2,1,11000.0,12,personal,714.73,45,0
59,39,137000.0,667,0.4,4,0,50000.0,60,debt_consolidation,6835.45,121,0
34,4,39000.0,436,0.3,1,0,8000.0,24,business,536.38,80,0
41,8,37000.0,634,0.38,2,0,10500.0,60,business,577.01,76,0
38,13,30800.0,426,0.24,1,1,13500.0,36,business,1317.22,57,0
34,14,54200.0,584,0.22,1,0,25000.0,60,home_improvement,1109.54,74,0
29,6,45700.0,410,0.46,0,1,14000.0,48,debt_consolidation,2388.44,29,0
54,20,30400.0,568,0.11,0,0,5000.0,60,home_improvement,358.67,155,0
45,14,66100.0,582,0.1,0,0,26500.0,12,home_improvement,1404.9,139,0
45,16,18400.0,585,0.25,3,0,5000.0,48,home_improvement,754.29,77,0
43,13,51200.0,570,0.53,3,0,15500.0,48,home_improvement,1667.83,83,0
35,13,28400.0,478,0.33,2,1,20000.0,48,business,244.79,21,0
45,10,49400.0,464,0.16,0,0,25000.0,60,home_improvement,626.41,107,0
29,3,37500.0,506,0.24,0,0,6500.0,24,personal,1773.37,44,0
52,9,43400.0,572,0.49,4,0,28500.0,60,personal,640.19,141,0
34,9,26600.0,510,0.1,0,0,29500.0,24,personal,1248.53,123,0
36,6,38800.0,513,0.19,2,0,12500.0,48,education,689.5,83,0
51,16,34100.0,513,0.19,1,0,5000.0,12,debt_consolidation,2092.18,91,0
57,15,18000.0,466,0.2,0,0,9000.0,24,business,954.17,187,0
32,8,47900.0,521,0.39,2,1,24500.0,48,home_improvement,1560.51,91,0
23,2,15000.0,505,0.27,0,0,5000.0,36,debt_consolidation,164.29,36,0
39,5,33500.0,514,0.2,1,0,8500.0,12,debt_consolidation,881.66,47,0
43,16,59400.0,507,0.08,0,0,25500.0,36,debt_consolidation,1040.1,142,0
45,13,30300.0,575,0.24,1,0,5000.0,36,personal,884.43,114,0
43,8,47200.0,449,0.25,1,0,15000.0,60,education,633.87,156,0
41,15,23500.0,422,0.57,1,0,5500.0,12,business,187.12,41,0
47,13,63300.0,506,0.34,2,0,24000.0,36,business,2753.56,65,0
38,8,28800.0,437,0.44,1,1,5000.0,12,home_improvement,1479.16,47,0
34,1,15000.0,619,0.13,0,0,8000.0,48,business,391.42,13,0
50,17,20700.0,523,0.1,0,0,17500.0,12,home_improvement,803.69,96,0
33,4,34200.0,478,0.41,3,1,6000.0,36,personal,966.54,37,0
35,10,22300.0,559,0.32,2,0,5000.0,36,personal,518.97,11,0
33,14,32500.0,526,0.38,1,0,5000.0,12,business,1086.68,53,0
46,19,33900.0,466,0.13,0,0,17000.0,60,personal,543.61,138,0
36,6,30100.0,487,0.27,0,0,9000.0,60,home_improvement,1141.0,8,0
50,26,93900.0,489,0.47,5,1,34000.0,36,home_improvement,2275.87,194,0
37,8,31900.0,547,0.29,2,1,5000.0,36,personal,585.12,41,0
41,9,41200.0,464,0.33,1,0,13000.0,48,debt_consolidation,730.59,94,0
30,8,16600.0,521,0.18,0,0,17000.0,12,education,172.07,74,0
37,8,36000.0,624,0.15,0,0,10000.0,24,home_improvement,1029.97,89,0
28,1,23200.0,364,0.24,1,0,16000.0,36,debt_consolidation,306.07,18,0
40,7,25700.0,564,0.24,1,0,9500.0,36,home_improvement,937.41,104,0
45,10,39100.0,574,0.17,1,0,26500.0,48,business,1320.06,43,0
57,11,38000.0,437,0.27,0,1,19500.0,12,personal,271.95,159,0
28,5,15000.0,500,0.07,0,1,5000.0,36,home_improvement,619.43,60,0
32,2,33700.0,511,0.35,1,0,5000.0,48,education,763.47,40,0
32,6,36400.0,429,0.4,2,1,5000.0,24,personal,115.52,94,0
31,8,38100.0,406,0.16,1,0,5000.0,48,business,1090.73,34,0
49,5,44000.0,551,0.26,1,0,24500.0,24,personal,2368.24,58,0
32,3,25500.0,484,0.1,0,1,7000.0,60,business,1175.43,50,0
48,13,30700.0,519,0.34,3,1,9500.0,12,personal,283.75,54,0
33,6,35700.0,597,0.19,2,2,5000.0,48,home_improvement,1650.22,48,0
56,34,50100.0,512,0.15,0,0,8000.0,12,business,1916.19,205,0
26,5,26300.0,515,0.34,0,0,20000.0,12,business,684.94,19,0
34,6,33500.0,412,0.15,1,1,9500.0,24,education,349.75,58,0
26,5,16400.0,478,0.05,0,1,5000.0,36,education,408.11,29,0
27,6,15000.0,602,0.27,2,1,16000.0,48,personal,591.44,84,0
30,2,19600.0,519,0.28,0,0,5000.0,48,personal,376.37,52,0
40,10,29200.0,493,0.11,0,0,10000.0,24,home_improvement,831.22,30,0
33,3,22100.0,612,0.11,1,0,5000.0,12,personal,444.63,71,0
45,12,19700.0,561,0.29,0,1,5000.0,60,debt_consolidation,621.64,30,0
38,3,19400.0,583,0.41,1,0,5000.0,12,debt_consolidation,1163.17,92,0
30,3,34600.0,499,0.26,2,0,5000.0,24,debt_consolidation,578.26,11,0
56,8,35300.0,555,0.52,4,1,5000.0,12,personal,1283.24,99,0
40,5,17500.0,362,0.14,0,1,5000.0,36,debt_consolidation,139.41,66,0
32,5,34800.0,433,0.27,1,0,5500.0,12,business,528.51,84,0
27,3,15000.0,467,0.33,2,0,15000.0,24,home_improvement,398.01,47,0
33,3,67600.0,519,0.4,4,0,13500.0,36,debt_consolidation,2114.48,47,0
35,4,15200.0,446,0.17,0,0,5500.0,36,debt_consolidation,532.07,27,0
47,11,15000.0,513,0.22,1,0,14500.0,36,education,331.63,94,0
57,13,54000.0,589,0.29,1,0,6500.0,36,debt_consolidation,1537.76,15,0
30,2,20700.0,471,0.24,0,0,13500.0,36,personal,276.39,80,0
52,6,34800.0,507,0.31,2,0,17000.0,48,debt_consolidation,630.12,79,0
31,3,15000.0,617,0.36,0,0,10500.0,12,personal,169.59,36,0
43,7,35400.0,427,0.26,1,0,9000.0,12,home_improvement,709.54,80,0
32,7,38300.0,522,0.1,0,0,14000.0,24,personal,1699.44,67,0
41,11,35600.0,523,0.49,1,0,12000.0,36,education,1153.8,46,0
28,3,53600.0,513,0.14,0,0,6000.0,12,personal,1209.8,39,0
30,5,15000.0,589,0.21,1,0,5000.0,24,business,374.29,31,0
44,1,15000.0,459,0.26,3,0,13500.0,60,personal,399.65,67,0
40,6,23200.0,589,0.19,1,0,11500.0,12,education,1274.57,169,0
43,8,20000.0,445,0.2,0,0,5000.0,12,home_improvement,277.36,38,0
24,1,18400.0,508,0.21,0,0,7500.0,24,home_improvement,288.25,11,0
57,7,30300.0,492,0.27,2,2,9500.0,36,home_improvement,500.97,134,0
29,8,32300.0,570,0.1,0,0,14500.0,12,business,1076.73,34,0
23,2,15000.0,377,0.06,0,0,7500.0,12,debt_consolidation,617.54,37,0
28,7,38100.0,533,0.38,1,0,7000.0,24,personal,441.69,25,0
35,6,34000.0,545,0.28,2,1,5000.0,12,debt_consolidation,1247.36,80,0
27,3,15000.0,413,0.27,0,1,10500.0,60,home_improvement,523.03,37,0
33,3,21900.0,607,0.19,0,0,16500.0,48,debt_consolidation,621.61,96,0
44,13,41000.0,460,0.37,1,1,14000.0,36,education,651.47,73,0
49,16,62100.0,523,0.25,1,0,9000.0,36,personal,954.94,21,0
41,4,15000.0,603,0.27,1,1,5000.0,12,business,665.27,86,0
34,12,25200.0,418,0.37,0,0,5000.0,24,personal,281.28,46,0
33,5,49900.0,573,0.32,1,0,24000.0,48,debt_consolidation,1194.82,12,0
42,9,22600.0,436,0.19,1,1,11000.0,36,personal,196.28,74,0
25,2,19700.0,431,0.16,1,0,5000.0,24,personal,142.7,52,0
25,3,32000.0,535,0.24,0,0,22500.0,60,home_improvement,211.4,57,0
49,20,31800.0,491,0.34,3,1,10500.0,36,personal,791.67,44,0
31,6,15000.0,580,0.2,0,1,5000.0,36,personal,502.61,40,0
29,4,18200.0,486,0.13,0,0,5000.0,60,debt_consolidation,243.18,9,0
31,4,19000.0,469,0.33,1,0,5000.0,12,home_improvement,740.34,33,0
55,5,22700.0,408,0.28,0,0,9500.0,48,home_improvement,1122.5,160,0
42,9,44900.0,571,0.26,2,1,29500.0,48,personal,2201.19,42,0
49,10,18100.0,535,0.14,0,0,24000.0,48,business,193.8,189,0
29,3,18800.0,471,0.13,0,0,8500.0,12,personal,1003.23,48,0
35,10,15000.0,508,0.2,0,0,5000.0,36,home_improvement,247.07,70,0
54,19,39200.0,554,0.06,0,0,5000.0,24,business,1271.01,161,0
59,24,40900.0,621,0.23,1,1,32000.0,24,personal,1267.43,85,0
45,9,71600.0,650,0.16,1,0,17500.0,36,business,2305.44,35,0
49,20,51400.0,463,0.61,7,0,10500.0,48,home_improvement,1632.22,18,0
57,9,57600.0,533,0.19,2,0,19000.0,60,business,1115.48,34,0
43,6,74800.0,619,0.31,3,0,17500.0,24,business,584.34,39,0
46,11,29700.0,550,0.51,3,0,6500.0,60,personal,816.31,14,0
38,8,20600.0,463,0.29,2,0,6500.0,48,business,192.8,55,0
46,11,53300.0,576,0.27,1,0,8000.0,24,home_improvement,1005.19,122,0
36,4,53300.0,539,0.16,1,0,19000.0,24,home_improvement,1356.84,79,0
38,13,22700.0,595,0.25,3,0,5000.0,36,personal,292.73,49,0
39,2,36800.0,481,0.26,0,0,14000.0,48,debt_consolidation,1888.08,39,0
32,7,21400.0,356,0.08,0,0,11000.0,48,business,646.17,44,0
37,10,27000.0,440,0.29,2,0,21500.0,60,personal,1051.11,70,0
47,19,27600.0,591,0.26,2,0,12500.0,24,debt_consolidation,690.0,45,0
38,5,17000.0,515,0.61,3,0,5000.0,36,personal,243.76,84,0
55,13,49900.0,579,0.36,1,1,5500.0,48,home_improvement,1512.86,162,0
33,4,35600.0,411,0.14,0,0,10500.0,12,personal,201.59,52,0
33,11,54500.0,586,0.48,2,1,19000.0,24,education,793.33,85,0
40,7,15000.0,549,0.16,0,0,12500.0,48,education,752.71,64,0
39,5,18800.0,503,0.33,2,1,10000.0,60,home_improvement,214.35,11,0
42,4,48000.0,478,0.09,0,0,6500.0,12,home_improvement,1180.14,52,0
47,10,34800.0,476,0.37,0,1,20500.0,48,education,579.68,79,0
34,8,20200.0,493,0.11,0,0,7000.0,36,business,788.95,208,0
43,5,30600.0,604,0.25,3,0,5000.0,36,debt_consolidation,317.21,117,0
36,11,53800.0,603,0.11,0,0,25500.0,36,debt_consolidation,3189.86,32,0
57,21,40400.0,527,0.26,2,0,7500.0,36,education,887.29,178,0
45,9,21100.0,418,0.39,0,0,5000.0,36,education,232.11,146,0
48,22,34800.0,412,0.28,0,0,10500.0,60,debt_consolidation,559.67,22,0
40,7,21600.0,497,0.2,1,0,7500.0,12,personal,520.98,16,0
49,24,85100.0,591,0.24,2,1,27000.0,36,personal,4025.62,71,0
46,6,45900.0,535,0.21,1,0,7500.0,48,education,643.51,119,0
25,4,16600.0,477,0.35,1,0,12500.0,60,business,542.64,45,0
35,8,57300.0,560,0.46,2,0,32500.0,60,personal,1004.02,76,0
34,10,21200.0,602,0.22,0,1,14000.0,36,business,617.07,126,0
50,27,85400.0,582,0.42,1,0,11500.0,24,home_improvement,1586.79,152,0
35,5,33200.0,481,0.12,0,1,15000.0,24,personal,1004.62,97,0
48,19,34200.0,435,0.49,5,0,5000.0,60,debt_consolidation,888.7,27,0
40,8,15000.0,457,0.12,0,0,5000.0,24,education,265.88,97,0
35,1,27600.0,455,0.38,0,0,17500.0,36,personal,349.87,46,0
38,7,23800.0,516,0.33,2,0,13000.0,48,personal,1019.27,96,0
51,6,20500.0,488,0.19,1,1,9500.0,12,personal,379.82,57,0
27,1,23900.0,437,0.2,0,0,5000.0,24,education,844.69,31,0
32,1,18800.0,507,0.32,0,0,6000.0,12,debt_consolidation,476.97,55,0
38,10,53900.0,580,0.22,2,0,11000.0,36,personal,1844.87,65,0
41,15,21200.0,566,0.25,1,0,14500.0,12,personal,376.32,54,0
32,7,32100.0,457,0.36,0,0,5000.0,24,personal,1048.83,74,0
23,2,30100.0,488,0.37,1,0,16500.0,48,home_improvement,808.18,33,0
50,6,15000.0,503,0.16,1,1,5000.0,24,home_improvement,139.9,120,0
53,9,47400.0,460,0.32,3,0,15000.0,60,personal,200.41,48,0
42,4,23400.0,392,0.45,0,1,12500.0,36,education,480.62,37,1
28,4,53800.0,459,0.17,1,0,16500.0,24,home_improvement,1503.49,31,0
22,1,34000.0,410,0.39,1,0,14500.0,36,personal,1660.71,15,0
27,3,22700.0,499,0.23,1,0,9500.0,24,business,413.7,82,0
41,5,25200.0,536,0.19,2,0,10000.0,12,home_improvement,753.56,116,0
36,4,36400.0,606,0.48,3,0,8000.0,60,personal,574.54,90,0
36,4,24600.0,474,0.28,1,1,13500.0,24,debt_consolidation,628.78,97,0
48,11,43500.0,446,0.25,3,0,14500.0,36,personal,1063.0,130,0
36,11,38600.0,504,0.43,4,0,15000.0,36,home_improvement,1516.87,41,0
41,15,30400.0,604,0.24,1,0,20000.0,12,personal,1306.74,117,0
31,3,25100.0,444,0.32,3,0,9000.0,24,home_improvement,624.84,3,0
33,10,26700.0,446,0.37,1,0,21000.0,24,home_improvement,308.35,103,0
51,25,29300.0,578,0.36,3,0,7500.0,24,home_improvement,1470.35,14,0
50,17,57900.0,659,0.12,1,0,19500.0,12,education,1871.34,220,0
34,3,50200.0,535,0.29,2,0,14000.0,12,personal,557.23,65,0
34,1,28500.0,478,0.33,3,0,5000.0,48,debt_consolidation,1031.53,56,0
25,1,23200.0,383,0.14,1,1,5000.0,48,education,982.64,18,0
36,2,15000.0,540,0.29,3,0,5000.0,36,home_improvement,297.2,24,0
40,3,18900.0,446,0.13,0,1,5500.0,60,personal,761.72,67,0
30,7,17800.0,549,0.18,0,1,6500.0,48,debt_consolidation,388.67,60,0
46,13,29400.0,524,0.19,1,0,17500.0,12,business,1470.65,98,0
49,6,29700.0,508,0.14,0,0,6000.0,36,business,691.27,148,0
44,10,26200.0,519,0.32,3,1,10000.0,48,debt_consolidation,658.31,35,0
50,15,31900.0,604,0.27,3,0,5000.0,60,personal,1426.56,32,0
58,29,94100.0,624,0.15,0,0,20500.0,36,business,1127.14,227,0
50,12,29800.0,571,0.19,1,0,16000.0,36,debt_consolidation,465.71,52,0
58,21,52400.0,559,0.26,1,0,22500.0,60,debt_consolidation,1178.27,43,0
42,11,15000.0,528,0.13,0,0,5000.0,36,personal,591.44,86,0
48,11,33900.0,445,0.2,0,0,16000.0,24,home_improvement,182.3,169,0
49,6,33700.0,636,0.34,1,0,8000.0,24,personal,831.65,46,0
38,2,25900.0,489,0.2,2,0,8500.0,12,debt_consolidation,211.44,73,0
35,11,49500.0,502,0.3,4,1,15500.0,24,business,1721.87,17,0
43,5,37700.0,372,0.47,3,1,21000.0,24,home_improvement,1040.68,124,0
40,13,27500.0,567,0.35,1,0,12500.0,12,debt_consolidation,971.89,48,0
45,14,37000.0,551,0.15,1,0,10500.0,36,home_improvement,1023.0,27,0
35,12,30600.0,551,0.39,1,1,15500.0,24,personal,474.83,30,0
29,2,15000.0,378,0.26,2,1,5000.0,12,personal,221.81,37,0
38,13,35400.0,542,0.23,1,0,12500.0,24,business,1940.73,21,0
61,25,28200.0,454,0.44,3,0,16000.0,36,business,166.24,135,0
25,3,30100.0,398,0.32,2,0,5000.0,12,home_improvement,943.01,9,0
42,9,34800.0,506,0.43,1,0,19000.0,48,home_improvement,1455.59,108,0
31,4,29100.0,497,0.19,0,0,7500.0,60,personal,667.04,39,0
30,3,19400.0,411,0.31,0,0,9500.0,60,personal,100.0,57,0
49,3,20000.0,508,0.29,2,0,14500.0,36,personal,476.89,145,0
36,3,23200.0,508,0.35,2,1,17000.0,12,debt_consolidation,903.02,12,0
40,8,34900.0,532,0.24,0,0,12000.0,12,debt_consolidation,1157.88,82,0
25,1,15000.0,523,0.36,2,1,25500.0,24,home_improvement,545.08,25,0
44,12,15000.0,549,0.33,0,0,21000.0,24,personal,100.0,122,0
22,2,31400.0,512,0.29,1,1,15500.0,36,personal,1195.06,46,0
57,8,19400.0,486,0.09,0,1,5000.0,24,personal,408.19,146,0
32,3,15800.0,485,0.16,1,0,10000.0,24,personal,482.27,55,0
34,13,44900.0,542,0.23,2,0,9500.0,36,home_improvement,935.92,44,0
24,2,31600.0,436,0.46,1,0,19500.0,24,personal,243.76,34,0
37,8,26400.0,467,0.44,0,0,5000.0,24,business,1320.32,21,0
55,15,22400.0,448,0.34,3,0,14000.0,24,home_improvement,273.13,96,0
39,7,38400.0,560,0.25,2,0,10000.0,36,personal,628.33,64,0
40,16,41600.0,637,0.39,3,0,13500.0,48,personal,942.83,19,0
57,6,52400.0,627,0.09,0,0,14500.0,60,personal,1730.63,38,0
22,1,29000.0,384,0.26,0,1,10500.0,12,home_improvement,1566.51,43,0
49,12,24400.0,631,0.16,1,0,6000.0,24,home_improvement,374.79,87,0
34,11,46200.0,510,0.38,2,1,17000.0,24,business,2671.43,62,0
27,4,23700.0,477,0.33,1,0,11500.0,24,personal,279.86,49,0
43,3,21800.0,453,0.37,2,0,17500.0,48,personal,1097.64,60,0
42,3,32900.0,510,0.22,0,0,5000.0,48,home_improvement,229.73,17,0
41,3,35500.0,508,0.42,2,0,24000.0,12,home_improvement,244.8,63,0
42,20,54600.0,539,0.47,4,0,19500.0,60,personal,1369.92,120,0
33,4,23600.0,523,0.16,1,0,9000.0,24,personal,492.62,46,0
33,5,42700.0,534,0.28,0,0,14000.0,24,home_improvement,572.97,81,0
